name,street2,city_id,state_id,country_id,country_base_gst_type,gst_category,gst_reg,gst_no,pan,ref,gst_credit,disc,nedisc,adisc,tdisc,section_id,reverse_tax,notify_email,deemed_export,sez,export,tax_exempted,sale_type,sale_sub_type_id,property_account_receivable,property_account_payable,property_payment_term
TAM METAL INDUSTRIES,"REAY ROAD,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500768,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
"TAMIL NADU GENERATION DISTR.CORPN. LTD.,","110 KV THIRUMANGALAM SS, CHENNAI - 600 040, ",Chennai,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250946,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TAMILNADU CHLORATES,"S.NO.21,SAYANAPURAM,PULIYAR,MADURAI, NEDUNKULAM ROAD, MANAMADURAI TALUK, SIVAGANGAI DIST.",Madurai,Tamil Nadu,India,FALSE,FALSE,FALSE,33AABCP6618D1ZR,FALSE,9250961,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TAMILNADU CHLORATES,"CHOKKIKULAM,,MADURAI",Madurai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,33AABCP6618D1ZR,,PA9500998,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TAMILNADU ELECTRICITY BOARD,"K.PUDUR, MADURAI-7., ",Madurai,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250715,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TAMILNADU ELECTRICITY BOARD,"TNEB,TATABAD, COIMBATORE - 641 012, ",Coimbatore,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250974,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TAMILNADU GEN.& DISTRIBUTION CORPN.LTD.,"NO.948,EVN. ROAD, ERODE - 638 009, ",Erode,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250947,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TAMILNADU GEN.DIST.CORPN.LTD.,"110 KV VALLUVARKOTTAM SS CAMPUS, NUNGAMBAKKAM, CHENNAI - 34, ",Chennai,Tamil Nadu,India,FALSE,FALSE,FALSE,33AADCT4784E1ZC,FALSE,9250941,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TAMILNADU GENERATION & DIST.CORPN. LTD,"METRO, MANNARPURAM, TRICHY - 20.",TRICHY,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250967,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TATA CERAMICS LIMITED,"KAKKANAD, COCHIN - 682 037, ",COCHIN,Kerala,India,FALSE,FALSE,FALSE,32AABCT2469C1ZQ,FALSE,9100624,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TATA TELESERVICES LIMITED,"PALARIVATTOM,KOCHI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,32AAACT2438A1Z2,,PA9600858,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TBS PUBLISHERS' DISTRIBUTORS,"FORT ROAD, KANNUR - 1, ",Kannur,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100597,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TBS PUBLISHERS' DISTRIBUTORS,"KALPETTA, WAYNAD DIST., ",WAYNAD,Kerala,India,FALSE,FALSE,FALSE,32AADFT3018L1ZC,FALSE,9100598,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TCI FREIGHT,"KHAMADENU NAGAR, AVARAMPALAYAM,COIMBATORE",Coimbatore,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,33AAACT7966R1ZI,AAACT7966R,PA9600854,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TCI FREIGHT,"ASHOKA BHOOPAL CHAMBERS, S.P.ROAD,SECUNDERABAD",SECUNDERABAD,TELENGANA,FALSE,FALSE,FALSE,FALSE,,AAACT7966R,PA9600945,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TCP LIMITED,"MYLAPORE,CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,AAACT3615K,PA9500934,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TECHNICO LABORATORY GLASS WORKS,"THIRUMUDICAKKAM,CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,,PA9600949,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TECHNICOL LABORATORY PRODUCTS PVT.LTD.,"THIRUMUDIVAKAM,CHENNAI",Chennai,Tamil Nadu,FALSE,FALSE,FALSE,FALSE,,AABCT8980A,PA9600940,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TECHNO GRAVURES,"ERUMATHALA.P.O.,ALUVA",ALUVA,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600955,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TECH-STEAD SYSTEMS,"KAROLIL LANE,,THAMANAM P.O., KOCHI",COCHIN,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9600946,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TEJ CHEM ENTERPRISES,"PREMLOK PARK, CHINCHWAD, PUNE - 411033, ",Pune,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9450325,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TEJENDRA ENTERPRISE,"VATVA NAROL ROAD, NAROL,AHMEDABAD",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,,,PA9600942,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TERESA WOMEN'S DEVELOPMENT CENTRE,"DOOR NO:4-469,SURULACODE - 629 164, MUKKAMPALA (P.O),KANYAKUMARI DIST., ",SURULACODE,Tamil Nadu,India,FALSE,FALSE,FALSE,33AABTT3500B1Z9,FALSE,9250965,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
"TERUMO BCT VIETNAM CO.,LTD","LONG THANH DISTRICT,, DONG NAI PROVINCE, VIET NAM",VIETNAM,VIETNAM,Vietnam,FALSE,FALSE,FALSE,,FALSE,9425350,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TERUMO PENPOL LIMITED,"PULIYARAKONAM P.O, TRIVANDRUM - 695 573, ",Trivandrum,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100645,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TERUMO PENPOL PRIVATE LIMITED,"TRIVANDRUM - 695 573, , ",Trivandrum,Kerala,India,FALSE,FALSE,FALSE,32AABCT2319K1ZK,FALSE,9100644,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TERUMO PENPOL PRIVATE LIMITED,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dont Use,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
Test,FALSE,CHELLANAM,Kerala,India,FALSE,FALSE,FALSE,FALSE,FALSE,TEST01,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THALIYATH,"PERUMBAVOOR, ERANAKULAM, PIN-683542",Perumbavoor,FALSE,India,FALSE,FALSE,FALSE,32ALKPV8602N1ZJ,FALSE,9100604,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THANMAYA WOMEN'S WELFARE SOCIETY,"POYYA - 680 733, THRISSUR (DIST.), ",TRICHUR,FALSE,India,FALSE,FALSE,FALSE,32AADAT3935B1ZX,FALSE,9100614,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
"THE DRUGS CONTROLLER,","TRIVANDRUM, , ",Trivandrum,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100198,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE EMPIRE SCIENTIFIC COMPANY,NAGERCOIL,Nagercoil,Tamil Nadu,India,FALSE,FALSE,FALSE,33ACFPV1887P1ZS,FALSE,9250944,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE JOINT CHEMICAL EXAMINER,"KOZHIKODE - 8, , ",CALICUT,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100210,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE JOINT CHEMICAL EXAMINER,"KAKKANAD, ERNAKULAM, KOCHI - 30",Kochi,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100211,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE KERAL AGRO.INDU.-CO-OP.KERALA LTD,"R.K.BUILDING,NEAR K.S.R.T.C. BUS STAND, N.H.47,P.O.HARIPAD - 690 514, ALAPPUZHA DIST",Alappuzha,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100634,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE PEERMAD MARKETING CO.OP-SOCIETY LTD,"KUMILY P.O. PIN-685 509, , ",KUMILY,FALSE,India,FALSE,FALSE,FALSE,32AABAP6276D1ZR,FALSE,9275410,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE PEERMADE MARKETING CO-OP SOCIETY LTD,"KUMILY P.O., PIN - 685 509, ",Idukki,FALSE,India,FALSE,FALSE,FALSE,32AABAP6276D1ZR,FALSE,9100605,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE PLANTATION CORPORATION OF KERALA LTD,"VIA - KOODAL, PATHANAMTHITTA DIST.PIN - 689 693, ",FALSE,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100606,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE PLANTATION CORPORATION OF KERALA LTD,"MUTHUKADU.P.O, VIA-PERUVANNAMOOZHY, KOZHIKODE - 673 578, ",Kozhikode,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100607,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE PLANTATION CORPORATION OF KERALA LTD,"NILAMBUR R.S.P.O.,NILAMBUR, MALAPPURAM - 679 330, ",Nilambur,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100608,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE PLANTATION CORPORATION OF KERALA LTD,"THANNITHODE P.O.,, PATHANAMTHITTA DIST., ",Pathanamthitta,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100609,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGO-IND.DEV.CO-OP. KERALA LTD,"SASTHRI ROAD, KOTTAYAM - 686 001, ",Kottayam,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100640,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGR.IND.DEV.CO-OP.KERALA LTD,"OPP.KAILAS THEATRE, KANHANGAD - 671 315, ",Kanhangad,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100643,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-IND.DEV.CO-OP.KERALA LTD,"NEAR SACRED HEART CHURCH, P.O.MUKKOM - 673 602, CALICUT DIST.",CALICUT,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100633,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-IND.DEV.CO-OP.KERALA LTD,"KATTAPPANA MARKETING CO-OP.SOCIETY BLDG., OPP:P.S.C.OFFICE,P.O.KATTAPPANA, IDUKKI - 685 508",Idukki,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100635,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-IND.DEV.CO-OP.KERALA LTD,"OPP.ST.JOSEPH HOSPITAL,TELLICHERY ROAD, MANANTHAVADY - 670 645, WAYNAD DIST.",WAYNAD,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100636,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-IND.DEV.CO-OP.KERALA LTD,"COMMERCIAL COMPLEX,KUTHUPARAMBA CO-OP, RURAL BANK BLDG.,THALASSERY ROAD, KUTHUPARAMBA - 670 643",Kannur,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100638,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-IND.DEV.CO-OP.KERALA LTD,"NEAR INDIRA GANDHI MUNCIPAL STADIUM, KUNNATHURMEDU, PALAKKAD - 678 013",Palakkad,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100639,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-IND.DEV.CO-OP.KERALA LTD.,"NEAR ARUNTOURIST HOME, KALPETTA - 673 121, WYNAD DIST.",FALSE,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100641,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-IND.DEVEL.CO-OP.KERALA LTD,"KANATH TEMPLE ROAD, NR.N.H, TALIPARAMBA - 670 141, KANNUR DIST",Kannur,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100630,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-IND.DEVEL.CO-OP.KERALA LTD,"AMBADI BUILDING,MOOVATTUPUZHA ROAD, THODUPUZHA - 685 584, IDUKKI DIST.",Idukki,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100631,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-IND.DVE.CO-OP.KERALA LTD,"PUNCHOLATH COMMERCIAL COMPLEX, MOOVATTUPUZHA ROAD,PIRAVOM - 686 664, ERNAKULAM DIST",ERNAKULAM,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100637,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-INDS.DEV.CO-OP.KERALA LTD,"OPP.KRISHI BHAVAN,MARKET JUNCTION, THAZHAMEL ROAD, ANCHAL - 691 306",FALSE,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100642,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE REG.AGRO-INDUS.DEV.CO-OP.OFKERALALTD,"OPP.RAILWAY STATION, KASARAGOD - 671 121, ",Kasaragod,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100629,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE SALEM DIST.CO-OPER.MILK PRODUCERS-,"SITHANUR, DHALAVAIPATTY (P.O), SALEM - 636 302, ",Salem,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250916,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THE SUPERINTENDING ENGINEER,"METTUR ELECY.DISTN. CIRCLE, METTUR DAM - 636 401, ",METTUR DAM,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250949,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THERMOCHIL INDUSTRIES,"V.R.M ROAD, RAVIPURAM,,COCHIN",COCHIN,Kerala,FALSE,FALSE,FALSE,FALSE,,,PA9500939,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THIRUVANANTHAPURAM REG.CO.OP.MILK PROD.,"KOLLAM DAIRY, THEVALLY, KOLLAM - 691 009",Kollam,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100610,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THIRUVANANTHAPURAM REG.CO.OP.MILK PROD.,"PATHANAMTHITTA DAIRY, MAMMOODU JUNCTION, THATTA, PATHANAMTHITTA - 689 513",Pathanamthitta,Kerala,India,FALSE,FALSE,FALSE,32AAAAT9795J5ZT,FALSE,9100611,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THIRUVANATHAPURAM DAIRY,"POONTHURA.P.O., THIRUVANATHAPURAM - 695 026, ",Trivandrum,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9100613,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
THOZHAMAI DEVELOPMENT SOCIETY FOR,"17/147-A, THARAVILAI, THICKANAMCODE - 629 804, KANYAKUMARI DIST.",Karungal,Tamil Nadu,India,FALSE,FALSE,FALSE,33AABTT3677R1ZQ,FALSE,9250964,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TIRUNELVELI ELECTRICITY DISTRIBUTION CIR,"MAHARAJA NAGAR, TIRUNELVELI - 627 011, ",Tirunelveli,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250968,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TIRUPATI INDUSTRIES (INDIA) LTD.,"DHEKU, KHALAPUR,RAIGAD",RAIGAD,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AAACT1645F,PA9600941,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TIRUPATTUR ELECY.DISTN.CIRCLE,"VELLORE DIST., , ",Vellore,FALSE,India,FALSE,FALSE,FALSE,,FALSE,9250940,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TITAN BIOTECH LIMITED,"PHASE-III,,BHIWADI, RAJASTAN","BHIWADI, RAJASTAN",Rajasthan,FALSE,FALSE,FALSE,FALSE,08AAACT0078J1ZA,,PA9500834,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TITRA AIDS,"MYLAPORE, CHENNAI-600 004., , ",Chennai,FALSE,India,FALSE,FALSE,FALSE,33AABPV2825R1Z8,FALSE,9225800,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TMC AUTOMATIONS,"NEAR MUNICIPAL TOWN HALL,KALAMASSERY, KOCHI",Kochi,Kerala,FALSE,FALSE,FALSE,FALSE,32AAEFT3838M1ZX,,PA9600855,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TOLANI CHEMICALS,"102-116, PRINCESS STREET,,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,AACHB6516J,PA9500973,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TOZAI EXPORTS PVT.LTD.,"NARIMAN POINT,,MUMBAI",Mumbai,Maharashtra,FALSE,FALSE,FALSE,FALSE,,,PA9500983,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TRADE-LINK,"SAUNDARYA SQ.COMPLEX, OPP.PERFECT PLAZA,,RADHANPUR ROAD,MEHSANA,GUJARAT",Ahmedabad,Gujarat,FALSE,FALSE,FALSE,FALSE,,,PA9500940,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TRAVANCORE AMMONIA (P) LTD.,"BINANIPURAM.P.O.,ERNAKULAM.",EDAYAR,Kerala,FALSE,FALSE,FALSE,FALSE,32AAACT7992B1ZF,AAACT7992B,PA9500943,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TRAVANCORE SCIENTIFIC SUPPLIES,"KAYAMKULAM - 690 502., , ",Kayamkulam,FALSE,India,FALSE,FALSE,FALSE,32AOWPS1895K1Z1,FALSE,9100619,FALSE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TRAVANCORE SUGARS & CHEMICALS LTD.,"TIRUVALLA,",Thiruvalla,Kerala,FALSE,FALSE,FALSE,FALSE,32AAACT7594F1Z9,,PA9500970,TRUE,0,0,0,0,FALSE,0,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
TRAVANCORE-COCHIN CHEMICALS LTD.,"COCHIN,",UDYOGAMANDAL,Kerala,FALSE,FALSE,FALSE,FALSE,32AAACT6207B1Z1,,PA9500935,TRUE,0,0,0,0,FALSE,1,always,FALSE,FALSE,FALSE,FALSE,FALSE,[],121330 Sundry Debtors,114110 Sundry Creditors For Material/Supplies,FALSE
